branch,id_branch_base,date,hour,event_type,id_event,event,Placa,speed,time,lat,lon,name,odometer,id_truck,month,day_period,day_hour,region,state,city,road,odometer2,km_ran,base_speed
Black Box,99,2019-09-25,16:16:22,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,HZA1121,80,00:00:01,-10.18368,-48.8802,Naveen Andrews,80352.3,AHZ2132,2019-09,Afternoon,16,Região Norte,Tocantins,Paraíso do Tocantins,BR-153,80352.3,0.0,60/80
Black Box,99,2019-09-25,16:16:24,DRY SPEED EVENT,229,EXCESS SPEED DRY ROAD SECTION,HZA1121,82,00:00:02,-10.18409,-48.88019,Naveen Andrews,80352.3,AHZ2132,2019-09,Afternoon,16,Região Norte,Tocantins,Paraíso do Tocantins,BR-153,80352.3,0.0,over 80
Black Box,99,2019-09-25,16:16:25,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,HZA1121,80,00:00:01,-10.18429,-48.88018,Naveen Andrews,80352.3,AHZ2132,2019-09,Afternoon,16,Região Norte,Tocantins,Paraíso do Tocantins,BR-153,80352.4,0.1,60/80
Black Box,99,2019-09-25,16:16:37,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,HZA1121,80,00:00:02,-10.1866,-48.88008,Naveen Andrews,80352.4,AHZ2132,2019-09,Afternoon,16,Região Norte,Tocantins,Paraíso do Tocantins,BR-153,81632.7,1280.3,60/80
Black Box,99,2019-10-03,08:04:46,TELEMETRY,236,ABRUPT BRAKE,HYM5472,0,00:00:00,-7.98394,-34.93184,Tyler Bachtel,74871.2,MHY6483,2019-10,Morning,8,Região Nordeste,Pernambuco,Recife,BR-101,74871.2,0.0,0/20
Black Box,99,2019-10-03,16:45:07,DRY SPEED EVENT,229,EXCESS SPEED DRY ROAD SECTION,HYC9517,87,00:00:05,-3.743412,-38.61658,Naveen Andrews,2377.5,CHY10528,2019-10,Afternoon,16,Região Nordeste,Ceará,Caucaia,Rodovia Presidente Juscelino Kubitschek,3998.9,1621.4,over 80
Black Box,99,2019-10-04,16:50:06,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,POW3760,44,00:00:03,-12.62437,-38.53785,Naveen Andrews,6977.9,WPO4771,2019-10,Afternoon,16,Região Nordeste,Bahia,Candeias,BA-523,7159.8,181.9,40/60
Black Box,99,2019-10-05,13:46:41,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,HYM5472,66,00:00:02,-11.46213,-37.73687,Tyler Bachtel,74936.0,MHY6483,2019-10,Afternoon,13,Região Nordeste,Sergipe,Cristinápolis,Rodovia Governador Mário Covas,74936.0,0.0,60/80
Black Box,99,2019-10-08,07:58:00,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,HYM5472,50,00:00:04,-12.68828,-38.56357,Tyler Bachtel,74960.4,MHY6483,2019-10,Morning,7,Região Nordeste,Bahia,Candeias,BA-522,74960.4,0.0,40/60
Black Box,99,2019-10-10,14:30:43,RAIN SPEED EVENT,228,EXCESS SPEED RAIL ROAD WITH RAIN,PNG6334,64,00:00:28,-10.15453,-48.88336,Naveen Andrews,17954.0,GPN7345,2019-10,Afternoon,14,Região Norte,Tocantins,Paraíso do Tocantins,BR-153,17954.2,0.2,60/80
Black Box,99,2019-10-10,14:34:52,TELEMETRY,236,ABRUPT BRAKE,PNG6334,0,00:00:00,-10.1751,-48.88059,Naveen Andrews,17954.2,GPN7345,2019-10,Afternoon,14,Região Norte,Tocantins,Paraíso do Tocantins,BR-153,17954.3,0.1,0/20
Black Box,99,2019-10-10,14:36:22,DRY SPEED EVENT,229,EXCESS SPEED DRY ROAD SECTION,PNG6334,84,00:00:10,-10.1863,-48.88012,Naveen Andrews,17954.3,GPN7345,2019-10,Afternoon,14,Região Norte,Tocantins,Paraíso do Tocantins,BR-153,18585.9,631.6,over 80
Black Box,99,2019-10-14,15:00:30,TELEMETRY,236,ABRUPT BRAKE,HYG9806,0,00:00:00,-3.810627,-38.52445,Naveen Andrews,77593.4,GHY10817,2019-10,Afternoon,15,Região Nordeste,Ceará,Fortaleza,Rua Professor José Silveira,77593.4,0.0,0/20
Black Box,99,2019-10-14,15:01:12,DRY SPEED EVENT,229,EXCESS SPEED DRY ROAD SECTION,HYG9806,97,00:00:05,-3.810628,-38.52443,Naveen Andrews,77593.4,GHY10817,2019-10,Afternoon,15,Região Nordeste,Ceará,Fortaleza,Rua Professor José Silveira,77593.4,0.0,over 80
Black Box,99,2019-10-14,15:01:18,DRY SPEED EVENT,229,EXCESS SPEED DRY ROAD SECTION,HYG9806,88,00:00:03,-3.810626,-38.52442,Naveen Andrews,77593.4,GHY10817,2019-10,Afternoon,15,Região Nordeste,Ceará,Fortaleza,Rua Professor José Silveira,77593.5,0.1,over 80
Black Box,99,2019-10-14,15:03:44,DRY SPEED EVENT,229,EXCESS SPEED DRY ROAD SECTION,HYG9806,86,00:00:03,-3.810588,-38.52458,Naveen Andrews,77593.5,GHY10817,2019-10,Afternoon,15,Região Nordeste,Ceará,Fortaleza,Rua Professor José Silveira,77593.5,0.0,over 80
Black Box,99,2019-10-14,15:03:44,TELEMETRY,236,ABRUPT BRAKE,HYG9806,0,00:00:00,-3.810588,-38.52458,Naveen Andrews,77593.5,GHY10817,2019-10,Afternoon,15,Região Nordeste,Ceará,Fortaleza,Rua Professor José Silveira,77593.5,0.0,0/20
Black Box,99,2019-10-14,15:03:51,DRY SPEED EVENT,229,EXCESS SPEED DRY ROAD SECTION,HYG9806,92,00:00:03,-3.81059,-38.52454,Naveen Andrews,77593.5,GHY10817,2019-10,Afternoon,15,Região Nordeste,Ceará,Fortaleza,Rua Professor José Silveira,77593.5,0.0,over 80
Black Box,99,2019-10-14,15:04:03,DRY SPEED EVENT,229,EXCESS SPEED DRY ROAD SECTION,HYG9806,101,00:00:08,-3.810596,-38.52452,Naveen Andrews,77593.5,GHY10817,2019-10,Afternoon,15,Região Nordeste,Ceará,Fortaleza,Rua Professor José Silveira,77593.5,0.0,0/20
Black Box,99,2019-10-14,15:04:03,TELEMETRY,236,ABRUPT BRAKE,HYG9806,0,00:00:00,-3.810596,-38.52452,Naveen Andrews,77593.5,GHY10817,2019-10,Afternoon,15,Região Nordeste,Ceará,Fortaleza,Rua Professor José Silveira,77593.5,0.0,0/20
Black Box,99,2019-10-14,15:04:11,DRY SPEED EVENT,229,EXCESS SPEED DRY ROAD SECTION,HYG9806,87,00:00:03,-3.810598,-38.52451,Naveen Andrews,77593.5,GHY10817,2019-10,Afternoon,15,Região Nordeste,Ceará,Fortaleza,Rua Professor José Silveira,77593.5,0.0,over 80
Black Box,99,2019-10-14,15:04:11,TELEMETRY,236,ABRUPT BRAKE,HYG9806,0,00:00:00,-3.810598,-38.52451,Naveen Andrews,77593.5,GHY10817,2019-10,Afternoon,15,Região Nordeste,Ceará,Fortaleza,Rua Professor José Silveira,77593.6,0.1,0/20
Black Box,99,2019-10-14,15:05:52,TELEMETRY,236,ABRUPT BRAKE,HYG9806,0,00:00:00,-3.810613,-38.52442,Naveen Andrews,77593.6,GHY10817,2019-10,Afternoon,15,Região Nordeste,Ceará,Fortaleza,Rua Professor José Silveira,77593.6,0.0,0/20
Black Box,99,2019-10-14,15:06:05,TELEMETRY,236,ABRUPT BRAKE,HYG9806,0,00:00:00,-3.810622,-38.5244,Naveen Andrews,77593.6,GHY10817,2019-10,Afternoon,15,Região Nordeste,Ceará,Fortaleza,Rua Professor José Silveira,77593.7,0.1,0/20
Black Box,99,2019-10-14,14:48:48,TELEMETRY,236,ABRUPT BRAKE,HYG9806,0,00:00:00,-3.810596,-38.52439,Naveen Andrews,77593.3,GHY10817,2019-10,Afternoon,14,Região Nordeste,Ceará,Fortaleza,Rua Professor José Silveira,77593.4,0.1,0/20
Black Box,99,2019-10-14,15:33:23,TELEMETRY,236,ABRUPT BRAKE,HYG9806,0,00:00:00,-3.810593,-38.52441,Naveen Andrews,77593.7,GHY10817,2019-10,Afternoon,15,Região Nordeste,Ceará,Fortaleza,Rua Professor José Silveira,77593.7,0.0,0/20
Black Box,99,2019-10-14,15:33:30,TELEMETRY,236,ABRUPT BRAKE,HYG9806,0,00:00:00,-3.810593,-38.5244,Naveen Andrews,77593.7,GHY10817,2019-10,Afternoon,15,Região Nordeste,Ceará,Fortaleza,Rua Professor José Silveira,77593.7,0.0,0/20
Black Box,99,2019-10-14,15:33:34,TELEMETRY,236,ABRUPT BRAKE,HYG9806,0,00:00:00,-3.810595,-38.5244,Naveen Andrews,77593.7,GHY10817,2019-10,Afternoon,15,Região Nordeste,Ceará,Fortaleza,Rua Professor José Silveira,77593.7,0.0,0/20
Black Box,99,2019-10-14,15:34:11,TELEMETRY,236,ABRUPT BRAKE,HYG9806,0,00:00:00,-3.810591,-38.52441,Naveen Andrews,77593.7,GHY10817,2019-10,Afternoon,15,Região Nordeste,Ceará,Fortaleza,Rua Professor José Silveira,77593.8,0.1,0/20
Black Box,99,2019-10-14,16:36:31,TELEMETRY,236,ABRUPT BRAKE,HYG9806,0,00:00:00,-3.810584,-38.52443,Naveen Andrews,77593.8,GHY10817,2019-10,Afternoon,16,Região Nordeste,Ceará,Fortaleza,Rua Professor José Silveira,77593.8,0.0,0/20
Black Box,99,2019-10-16,15:52:28,TELEMETRY,236,ABRUPT BRAKE,HYO8412,0,00:00:00,-8.155223,-34.94576,Naveen Andrews,59197.8,OHY9423,2019-10,Afternoon,15,Região Nordeste,Pernambuco,Jaboatão dos Guararapes,Estrada Eixo da Integração,60006.5,808.7,0/20
Black Box,99,2019-10-21,16:21:09,TELEMETRY,236,ABRUPT BRAKE,PMP5407,0,00:00:00,-9.56636,-35.78254,Naveen Andrews,15268.3,PPM6418,2019-10,Afternoon,16,Região Nordeste,Alagoas,Maceió,Rua Recanto do Sol,15337.3,69.0,0/20
Black Box,99,2019-10-23,15:08:56,TELEMETRY,236,ABRUPT BRAKE,POF5347,0,00:00:00,-3.8014,-38.51997,Naveen Andrews,4777.3,FPO6358,2019-10,Afternoon,15,Região Nordeste,Ceará,Fortaleza,Avenida Alberto Craveiro,6135.4,1358.1,0/20
Black Box,99,2019-10-24,15:31:09,TELEMETRY,236,ABRUPT BRAKE,PNZ4671,0,00:00:00,-1.390001,-48.41397,Penn Badgley,9959.2,ZPN5682,2019-10,Afternoon,15,Região Norte,Pará,Ananindeua,BR-316,9959.2,0.0,0/20
Black Box,99,2019-10-26,07:41:08,RAIN SPEED EVENT,228,EXCESS SPEED RAIL ROAD WITH RAIN,PMZ7181,66,00:00:02,-1.305582,-48.04134,Andre 3000,41182.5,ZPM8192,2019-10,Morning,7,Região Norte,Pará,Americano,BR-316,41182.5,0.0,60/80
Black Box,99,2019-10-26,11:08:03,TELEMETRY,236,ABRUPT BRAKE,POL4245,0,00:00:00,-3.814272,-38.50189,Naveen Andrews,250.1,LPO5256,2019-10,Morning,11,Região Nordeste,Ceará,Fortaleza,Rua Frei Tito,250.4,0.3,0/20
Black Box,99,2019-10-27,15:39:21,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,JOU4169,80,00:00:02,-6.093815,-35.2344,Naveen Andrews,41227.4,UJO51710,2019-10,Afternoon,15,Região Nordeste,Rio Grande do Norte,São José de Mipibu,Rodovia Governador Mário Covas,41227.4,0.0,60/80
Black Box,99,2019-10-27,15:39:24,DRY SPEED EVENT,229,EXCESS SPEED DRY ROAD SECTION,JOU4169,81,00:00:03,-6.094415,-35.23439,Naveen Andrews,41227.4,UJO51710,2019-10,Afternoon,15,Região Nordeste,Rio Grande do Norte,São José de Mipibu,Rodovia Governador Mário Covas,41227.5,0.1,over 80
Black Box,99,2019-10-27,15:39:31,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,JOU4169,80,00:00:07,-6.09579,-35.23438,Naveen Andrews,41227.5,UJO51710,2019-10,Afternoon,15,Região Nordeste,Rio Grande do Norte,São José de Mipibu,Rodovia Governador Mário Covas,41227.5,0.0,60/80
Black Box,99,2019-10-27,15:39:33,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,JOU4169,80,00:00:01,-6.096181,-35.23438,Naveen Andrews,41227.5,UJO51710,2019-10,Afternoon,15,Região Nordeste,Rio Grande do Norte,São José de Mipibu,Rodovia Governador Mário Covas,41227.5,0.0,60/80
Black Box,99,2019-10-27,15:39:47,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,JOU4169,80,00:00:07,-6.09891,-35.23437,Naveen Andrews,41227.5,UJO51710,2019-10,Afternoon,15,Região Nordeste,Rio Grande do Norte,São José de Mipibu,Rodovia Governador Mário Covas,41227.5,0.0,60/80
Black Box,99,2019-10-27,15:39:48,DRY SPEED EVENT,229,EXCESS SPEED DRY ROAD SECTION,JOU4169,81,00:00:01,-6.099107,-35.23436,Naveen Andrews,41227.5,UJO51710,2019-10,Afternoon,15,Região Nordeste,Rio Grande do Norte,São José de Mipibu,Rodovia Governador Mário Covas,41227.5,0.0,over 80
Black Box,99,2019-10-27,15:39:51,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,JOU4169,80,00:00:03,-6.099701,-35.23436,Naveen Andrews,41227.5,UJO51710,2019-10,Afternoon,15,Região Nordeste,Rio Grande do Norte,São José de Mipibu,Rodovia Governador Mário Covas,41227.5,0.0,60/80
Black Box,99,2019-10-27,15:39:55,DRY SPEED EVENT,229,EXCESS SPEED DRY ROAD SECTION,JOU4169,81,00:00:04,-6.100495,-35.23435,Naveen Andrews,41227.5,UJO51710,2019-10,Afternoon,15,Região Nordeste,Rio Grande do Norte,São José de Mipibu,Rodovia Governador Mário Covas,41227.5,0.0,over 80
Black Box,99,2019-10-27,15:39:57,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,JOU4169,80,00:00:02,-6.100889,-35.23435,Naveen Andrews,41227.5,UJO51710,2019-10,Afternoon,15,Região Nordeste,Rio Grande do Norte,São José de Mipibu,Rodovia Governador Mário Covas,41227.6,0.1,60/80
Black Box,99,2019-10-27,15:40:20,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,JOU4169,80,00:00:19,-6.105397,-35.23425,Naveen Andrews,41227.6,UJO51710,2019-10,Afternoon,15,Região Nordeste,Rio Grande do Norte,São José de Mipibu,Rodovia Governador Mário Covas,41227.6,0.0,60/80
Black Box,99,2019-10-27,15:40:38,DRY SPEED EVENT,229,EXCESS SPEED DRY ROAD SECTION,JOU4169,82,00:00:18,-6.108977,-35.23394,Naveen Andrews,41227.6,UJO51710,2019-10,Afternoon,15,Região Nordeste,Rio Grande do Norte,São José de Mipibu,Rodovia Governador Mário Covas,41227.6,0.0,over 80
Black Box,99,2019-10-27,15:40:39,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,JOU4169,80,00:00:01,-6.109176,-35.23392,Naveen Andrews,41227.6,UJO51710,2019-10,Afternoon,15,Região Nordeste,Rio Grande do Norte,São José de Mipibu,Rodovia Governador Mário Covas,41227.6,0.0,60/80
Black Box,99,2019-10-27,15:40:40,DRY SPEED EVENT,229,EXCESS SPEED DRY ROAD SECTION,JOU4169,81,00:00:01,-6.109372,-35.23391,Naveen Andrews,41227.6,UJO51710,2019-10,Afternoon,15,Região Nordeste,Rio Grande do Norte,São José de Mipibu,Rodovia Governador Mário Covas,41227.6,0.0,over 80
Black Box,99,2019-10-27,15:40:41,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,JOU4169,80,00:00:01,-6.109569,-35.23389,Naveen Andrews,41227.6,UJO51710,2019-10,Afternoon,15,Região Nordeste,Rio Grande do Norte,São José de Mipibu,Rodovia Governador Mário Covas,41227.6,0.0,60/80
Black Box,99,2019-10-27,15:40:46,DRY SPEED EVENT,229,EXCESS SPEED DRY ROAD SECTION,JOU4169,81,00:00:05,-6.110562,-35.2338,Naveen Andrews,41227.6,UJO51710,2019-10,Afternoon,15,Região Nordeste,Rio Grande do Norte,São José de Mipibu,Rodovia Governador Mário Covas,41227.6,0.0,over 80
Black Box,99,2019-10-27,15:40:48,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,JOU4169,80,00:00:02,-6.110955,-35.23377,Naveen Andrews,41227.6,UJO51710,2019-10,Afternoon,15,Região Nordeste,Rio Grande do Norte,São José de Mipibu,Rodovia Governador Mário Covas,41227.7,0.1,60/80
Black Box,99,2019-10-27,15:40:55,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,JOU4169,80,00:00:02,-6.11231,-35.23366,Naveen Andrews,41227.7,UJO51710,2019-10,Afternoon,15,Região Nordeste,Rio Grande do Norte,Arez,Rodovia Governador Mário Covas,41227.7,0.0,60/80
Black Box,99,2019-10-27,15:41:05,DRY SPEED EVENT,229,EXCESS SPEED DRY ROAD SECTION,JOU4169,83,00:00:10,-6.114309,-35.23337,Naveen Andrews,41227.7,UJO51710,2019-10,Afternoon,15,Região Nordeste,Rio Grande do Norte,Arez,Rodovia Governador Mário Covas,41227.7,0.0,over 80
Black Box,99,2019-10-27,15:41:06,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,JOU4169,80,00:00:01,-6.114492,-35.2333,Naveen Andrews,41227.7,UJO51710,2019-10,Afternoon,15,Região Nordeste,Rio Grande do Norte,Arez,Rodovia Governador Mário Covas,41228.1,0.4,60/80
Black Box,99,2019-10-27,15:44:43,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,JOU4169,80,00:00:01,-6.083241,-35.23426,Naveen Andrews,41228.1,UJO51710,2019-10,Afternoon,15,Região Nordeste,Rio Grande do Norte,São José de Mipibu,Rodovia Governador Mário Covas,41228.6,0.5,60/80
Black Box,99,2019-10-27,15:51:06,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,JOU4169,80,00:00:03,-6.044074,-35.24588,Naveen Andrews,41228.6,UJO51710,2019-10,Afternoon,15,Região Nordeste,Rio Grande do Norte,São José de Mipibu,Rodovia Governador Mário Covas,41228.6,0.0,60/80
Black Box,99,2019-10-27,15:51:11,DRY SPEED EVENT,229,EXCESS SPEED DRY ROAD SECTION,JOU4169,81,00:00:05,-6.04312,-35.24615,Naveen Andrews,41228.6,UJO51710,2019-10,Afternoon,15,Região Nordeste,Rio Grande do Norte,São José de Mipibu,Rodovia Governador Mário Covas,41228.6,0.0,over 80
Black Box,99,2019-10-27,15:51:14,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,JOU4169,80,00:00:03,-6.042554,-35.24631,Naveen Andrews,41228.6,UJO51710,2019-10,Afternoon,15,Região Nordeste,Rio Grande do Norte,São José de Mipibu,Rodovia Governador Mário Covas,42465.8,1237.2,60/80
Black Box,99,2019-11-16,10:42:08,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,HYM5472,60,00:00:10,-7.836081,-34.91285,Tyler Bachtel,75406.0,MHY6483,2019-11,Morning,10,Região Nordeste,Pernambuco,Igarassu,BR-101,75406.0,0.0,40/60
Black Box,99,2019-12-19,05:13:00,RAIN SPEED EVENT,228,EXCESS SPEED RAIL ROAD WITH RAIN,OHJ3329,69,00:00:13,-9.661775,-35.84984,Naveen Andrews,41588.0,JOH43310,2019-12,Mid_night,5,Região Nordeste,Alagoas,Coqueiro Seco,BR-424,41588.0,0.0,60/80
Black Box,99,2019-12-19,05:13:29,RAIN SPEED EVENT,228,EXCESS SPEED RAIL ROAD WITH RAIN,OHJ3329,73,00:00:12,-9.658207,-35.85341,Naveen Andrews,41588.0,JOH43310,2019-12,Mid_night,5,Região Nordeste,Alagoas,Coqueiro Seco,BR-424,41588.0,0.0,60/80
Black Box,99,2019-12-19,05:13:40,RAIN SPEED EVENT,228,EXCESS SPEED RAIL ROAD WITH RAIN,OHJ3329,66,00:00:10,-9.656913,-35.85444,Naveen Andrews,41588.0,JOH43310,2019-12,Mid_night,5,Região Nordeste,Alagoas,Coqueiro Seco,BR-424,41588.0,0.0,60/80
Black Box,99,2019-12-19,05:13:42,PRE-INFRINGEMENT RAIN,222,PRE-INFRINGEMENT OF EXCESS SPEED WITH RAIN,OHJ3329,60,00:00:02,-9.656634,-35.85453,Naveen Andrews,41588.0,JOH43310,2019-12,Mid_night,5,Região Nordeste,Alagoas,Coqueiro Seco,BR-424,41588.1,0.1,40/60
Black Box,99,2019-12-19,05:14:50,RAIN SPEED EVENT,228,EXCESS SPEED RAIL ROAD WITH RAIN,OHJ3329,64,00:00:08,-9.64737,-35.85668,Naveen Andrews,41588.1,JOH43310,2019-12,Mid_night,5,Região Nordeste,Alagoas,Coqueiro Seco,BR-424,41588.1,0.0,60/80
Black Box,99,2019-12-19,05:14:53,PRE-INFRINGEMENT RAIN,222,PRE-INFRINGEMENT OF EXCESS SPEED WITH RAIN,OHJ3329,60,00:00:03,-9.646949,-35.85678,Naveen Andrews,41588.1,JOH43310,2019-12,Mid_night,5,Região Nordeste,Alagoas,Coqueiro Seco,BR-424,41588.3,0.2,40/60
Black Box,99,2019-12-19,05:16:25,RAIN SPEED EVENT,228,EXCESS SPEED RAIL ROAD WITH RAIN,OHJ3329,75,00:00:12,-9.632449,-35.86015,Naveen Andrews,41588.3,JOH43310,2019-12,Mid_night,5,Região Nordeste,Alagoas,Santa Luzia do Norte,BR-424,41589.0,0.7,60/80
Black Box,99,2019-12-19,05:22:23,RAIN SPEED EVENT,228,EXCESS SPEED RAIL ROAD WITH RAIN,OHJ3329,71,00:00:12,-9.588524,-35.8854,Naveen Andrews,41589.0,JOH43310,2019-12,Mid_night,5,Região Nordeste,Alagoas,Pilar,BR-316,41590.2,1.2,60/80
Black Box,99,2019-12-19,05:33:54,RAIN SPEED EVENT,228,EXCESS SPEED RAIL ROAD WITH RAIN,OHJ3329,72,00:00:11,-9.556014,-35.97592,Naveen Andrews,41590.2,JOH43310,2019-12,Mid_night,5,Região Nordeste,Alagoas,Atalaia,BR-316,0.0,0.0,60/80
Black Box,99,2019-12-26,09:29:26,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,HYA2345,42,00:00:04,-3.806938,-38.52523,Naveen Andrews,78775.8,AHY3356,2019-12,Morning,9,Região Nordeste,Ceará,Fortaleza,Túnel Jornalista Demócrito Dummar,78775.8,0.0,40/60
Black Box,99,2019-12-26,09:29:42,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,HYA2345,42,00:00:02,-3.807985,-38.52452,Naveen Andrews,78775.8,AHY3356,2019-12,Morning,9,Região Nordeste,Ceará,Fortaleza,Avenida Deputado Paulino Rocha,0.0,0.0,40/60
Black Box,99,2019-12-26,14:04:23,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,HYM5472,78,00:00:01,-9.378439,-39.08525,Tyler Bachtel,76007.4,MHY6483,2019-12,Afternoon,14,Região Nordeste,Bahia,Caraíbas,Rodovia Santos Dumont,76007.4,0.0,60/80
Black Box,99,2020-01-04,06:29:57,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,POS5919,78,00:00:02,-4.06088,-38.29508,Eric Balfour,7810.6,SPO69210,2020-01,Morning,6,Região Nordeste,Ceará,Ema,Rota do Sol Nascente,7810.6,0.0,60/80
Black Box,99,2020-01-04,06:43:02,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,POS5919,78,00:00:01,-4.180021,-38.23029,Eric Balfour,7812.2,SPO69210,2020-01,Morning,6,Região Nordeste,Ceará,Cascavel,Rota do Sol Nascente,7812.2,0.0,60/80
Black Box,99,2020-01-04,10:56:44,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,POS5919,78,00:00:01,-5.637191,-36.84962,Eric Balfour,7837.7,SPO69210,2020-01,Morning,10,Região Nordeste,Rio Grande do Norte,Itajá,BR-304,7837.7,0.0,60/80
Black Box,99,2020-01-04,10:58:33,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,POS5919,79,00:00:02,-5.645871,-36.83204,Eric Balfour,7837.9,SPO69210,2020-01,Morning,10,Região Nordeste,Rio Grande do Norte,Itajá,BR-304,7837.9,0.0,60/80
Black Box,99,2020-01-04,11:01:45,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,POS5919,78,00:00:01,-5.656376,-36.79948,Eric Balfour,7838.3,SPO69210,2020-01,Morning,11,Região Nordeste,Rio Grande do Norte,Itajá,BR-304,7838.3,0.0,60/80
Black Box,99,2020-01-04,11:07:03,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,POS5919,78,00:00:03,-5.660659,-36.74088,Eric Balfour,7839.0,SPO69210,2020-01,Morning,11,Região Nordeste,Rio Grande do Norte,Itajá,BR-304,7839.0,0.0,60/80
Black Box,99,2020-01-04,13:13:32,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,POS5919,78,00:00:01,-5.7361,-36.12193,Eric Balfour,7846.2,SPO69210,2020-01,Afternoon,13,Região Nordeste,Rio Grande do Norte,Caiçara do Rio do Vento,BR-304,7846.2,0.0,60/80
Black Box,99,2020-01-04,13:15:11,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,POS5919,78,00:00:02,-5.738742,-36.10397,Eric Balfour,7846.4,SPO69210,2020-01,Afternoon,13,Região Nordeste,Rio Grande do Norte,Caiçara do Rio do Vento,BR-304,7846.4,0.0,60/80
Black Box,99,2020-01-04,13:15:16,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,POS5919,78,00:00:01,-5.738882,-36.10303,Eric Balfour,7846.4,SPO69210,2020-01,Afternoon,13,Região Nordeste,Rio Grande do Norte,Caiçara do Rio do Vento,BR-304,7846.4,0.0,60/80
Black Box,99,2020-01-04,13:16:51,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,POS5919,78,00:00:01,-5.742113,-36.08579,Eric Balfour,7846.6,SPO69210,2020-01,Afternoon,13,Região Nordeste,Rio Grande do Norte,Caiçara do Rio do Vento,BR-304,7846.6,0.0,60/80
Black Box,99,2020-01-04,13:37:41,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,POS5919,78,00:00:01,-5.752143,-35.8897,Eric Balfour,7848.8,SPO69210,2020-01,Afternoon,13,Região Nordeste,Rio Grande do Norte,Caiçara do Rio do Vento,BR-304,7848.8,0.0,60/80
Black Box,99,2020-01-04,13:38:54,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,POS5919,78,00:00:01,-5.752575,-35.87623,Eric Balfour,7849.0,SPO69210,2020-01,Afternoon,13,Região Nordeste,Rio Grande do Norte,Caiçara do Rio do Vento,BR-304,7849.0,0.0,60/80
